                 Generalized Linear Model Regression Results                  
==============================================================================
Dep. Variable:                      Y   No. Observations:                15172
Model:                            GLM   Df Residuals:                    14991
Model Family:                Binomial   Df Model:                          180
Link Function:                  Logit   Scale:                          1.0000
Method:                          IRLS   Log-Likelihood:                -3201.9
Date:                Sun, 17 Mar 2024   Deviance:                       6403.8
Time:                        19:17:31   Pearson chi2:                 1.45e+04
No. Iterations:                     7   Pseudo R-squ. (CS):            0.05251
Covariance Type:            nonrobust                                         
================================================================================
                   coef    std err          z      P>|z|      [0.025      0.975]
--------------------------------------------------------------------------------
Intercept       -3.5086      0.056    -62.280      0.000      -3.619      -3.398
SQ_RET_LAG1   7.725e+04   1.23e+04      6.280      0.000    5.31e+04    1.01e+05
SQ_RET_LAG10  1.324e+04   9978.634      1.327      0.184   -6313.836    3.28e+04
SQ_RET_LAG11 -4435.1870    1.1e+04     -0.405      0.686   -2.59e+04    1.71e+04
SQ_RET_LAG12  1.012e+04    1.1e+04      0.924      0.356   -1.14e+04    3.16e+04
SQ_RET_LAG13 -5858.6220   1.18e+04     -0.498      0.619   -2.89e+04    1.72e+04
SQ_RET_LAG14  8977.5769   1.02e+04      0.878      0.380   -1.11e+04     2.9e+04
SQ_RET_LAG15  1.098e+04   1.02e+04      1.072      0.284   -9084.068     3.1e+04
SQ_RET_LAG16 -1.039e+04    1.2e+04     -0.862      0.389    -3.4e+04    1.32e+04
SQ_RET_LAG17  1127.8303   1.25e+04      0.090      0.928   -2.34e+04    2.56e+04
SQ_RET_LAG18  4168.7986   1.06e+04      0.391      0.695   -1.67e+04     2.5e+04
SQ_RET_LAG19  6915.3279   1.08e+04      0.641      0.521   -1.42e+04    2.81e+04
SQ_RET_LAG2  -2.917e+04   1.56e+04     -1.865      0.062   -5.98e+04    1488.238
SQ_RET_LAG20 -4955.2543   1.15e+04     -0.429      0.668   -2.76e+04    1.77e+04
SQ_RET_LAG21  1.234e+04   1.06e+04      1.162      0.245   -8470.201    3.32e+04
SQ_RET_LAG22 -4960.0433   1.19e+04     -0.417      0.677   -2.83e+04    1.84e+04
SQ_RET_LAG23  8872.7178   1.21e+04      0.735      0.463   -1.48e+04    3.25e+04
SQ_RET_LAG24 -9029.2163   1.44e+04     -0.626      0.531   -3.73e+04    1.92e+04
SQ_RET_LAG25  4846.1045    1.1e+04      0.442      0.658   -1.66e+04    2.63e+04
SQ_RET_LAG26   1.06e+04   1.01e+04      1.045      0.296   -9280.529    3.05e+04
SQ_RET_LAG27  2787.1945   1.05e+04      0.265      0.791   -1.78e+04    2.34e+04
SQ_RET_LAG28  2962.2026   1.14e+04      0.260      0.795   -1.93e+04    2.53e+04
SQ_RET_LAG29  7180.0489   1.14e+04      0.629      0.529   -1.52e+04    2.95e+04
SQ_RET_LAG3   2.869e+04   1.04e+04      2.750      0.006    8238.265    4.91e+04
SQ_RET_LAG30 -4740.2371   1.34e+04     -0.353      0.724   -3.11e+04    2.16e+04
SQ_RET_LAG31 -5603.7733   1.39e+04     -0.403      0.687   -3.29e+04    2.17e+04
SQ_RET_LAG32  9310.1555   1.25e+04      0.746      0.456   -1.52e+04    3.38e+04
SQ_RET_LAG33 -7434.4456   1.42e+04     -0.523      0.601   -3.53e+04    2.04e+04
SQ_RET_LAG34 -4.461e+04   2.11e+04     -2.116      0.034   -8.59e+04   -3294.254
SQ_RET_LAG35 -3.093e+04   1.65e+04     -1.873      0.061   -6.33e+04    1438.167
SQ_RET_LAG36  3.496e+04   1.17e+04      2.979      0.003     1.2e+04     5.8e+04
