                 Generalized Linear Model Regression Results                  
==============================================================================
Dep. Variable:                      Y   No. Observations:                15508
Model:                            GLM   Df Residuals:                    15237
Model Family:                Binomial   Df Model:                          270
Link Function:                  Logit   Scale:                          1.0000
Method:                          IRLS   Log-Likelihood:                -2771.2
Date:                Sun, 17 Mar 2024   Deviance:                       5542.5
Time:                        19:27:26   Pearson chi2:                 1.45e+04
No. Iterations:                     8   Pseudo R-squ. (CS):            0.05834
Covariance Type:            nonrobust                                         
================================================================================
                   coef    std err          z      P>|z|      [0.025      0.975]
--------------------------------------------------------------------------------
Intercept       -3.7112      0.068    -54.645      0.000      -3.844      -3.578
SQ_RET_LAG1   7723.7932   3597.997      2.147      0.032     671.848    1.48e+04
SQ_RET_LAG10  3825.7705   4017.369      0.952      0.341   -4048.128    1.17e+04
SQ_RET_LAG11  1140.5097   4354.485      0.262      0.793   -7394.124    9675.143
SQ_RET_LAG12 -1748.2106   5227.308     -0.334      0.738    -1.2e+04    8497.124
SQ_RET_LAG13  5681.7673   3790.671      1.499      0.134   -1747.812    1.31e+04
SQ_RET_LAG14  5060.0390   3777.464      1.340      0.180   -2343.654    1.25e+04
SQ_RET_LAG15 -4982.1100   6581.898     -0.757      0.449   -1.79e+04    7918.174
SQ_RET_LAG16  3915.3510   4411.505      0.888      0.375   -4731.041    1.26e+04
SQ_RET_LAG17   594.0745   5044.679      0.118      0.906   -9293.314    1.05e+04
SQ_RET_LAG18  6424.3079   3713.888      1.730      0.084    -854.778    1.37e+04
SQ_RET_LAG19 -3787.8042   6508.309     -0.582      0.561   -1.65e+04    8968.247
SQ_RET_LAG2   3391.2485   4272.422      0.794      0.427   -4982.544    1.18e+04
SQ_RET_LAG20  2537.9614   4600.838      0.552      0.581   -6479.515    1.16e+04
SQ_RET_LAG21  7956.5784   3645.881      2.182      0.029     810.783    1.51e+04
SQ_RET_LAG22   514.9878   4416.201      0.117      0.907   -8140.607    9170.582
SQ_RET_LAG23  6305.9137   3677.521      1.715      0.086    -901.895    1.35e+04
SQ_RET_LAG24 -3585.0570   6395.549     -0.561      0.575   -1.61e+04    8949.988
SQ_RET_LAG25 -5965.2933   7319.816     -0.815      0.415   -2.03e+04    8381.282
SQ_RET_LAG26  6357.5838   3605.973      1.763      0.078    -709.993    1.34e+04
SQ_RET_LAG27  2974.6442   4646.814      0.640      0.522   -6132.944    1.21e+04
SQ_RET_LAG28 -5038.6013   8014.631     -0.629      0.530   -2.07e+04    1.07e+04
SQ_RET_LAG29 -7363.7121   8626.499     -0.854      0.393   -2.43e+04    9543.915
SQ_RET_LAG3   3775.1259   3998.539      0.944      0.345   -4061.867    1.16e+04
