                 Generalized Linear Model Regression Results                  
==============================================================================
Dep. Variable:                      Y   No. Observations:                15508
Model:                            GLM   Df Residuals:                    15387
Model Family:                Binomial   Df Model:                          120
Link Function:                  Logit   Scale:                          1.0000
Method:                          IRLS   Log-Likelihood:                -2839.6
Date:                Sun, 17 Mar 2024   Deviance:                       5679.2
Time:                        19:27:42   Pearson chi2:                 1.46e+04
No. Iterations:                     7   Pseudo R-squ. (CS):            0.05000
Covariance Type:            nonrobust                                         
================================================================================
                   coef    std err          z      P>|z|      [0.025      0.975]
--------------------------------------------------------------------------------
Intercept       -3.7282      0.060    -62.093      0.000      -3.846      -3.611
RET_LAG1        81.7379     35.269      2.318      0.020      12.612     150.864
RET_LAG10       45.7778     34.165      1.340      0.180     -21.184     112.739
RET_LAG11       -6.9167     35.637     -0.194      0.846     -76.763      62.930
RET_LAG12       10.2322     36.004      0.284      0.776     -60.335      80.799
RET_LAG13       53.9411     34.078      1.583      0.113     -12.851     120.734
RET_LAG14       34.2014     34.426      0.993      0.320     -33.273     101.676
RET_LAG15       51.1019     37.088      1.378      0.168     -21.590     123.794
RET_LAG16       70.8948     34.838      2.035      0.042       2.613     139.177
RET_LAG17       66.0696     36.465      1.812      0.070      -5.400     137.539
RET_LAG18       46.0618     34.721      1.327      0.185     -21.990     114.114
RET_LAG19       26.1894     36.928      0.709      0.478     -46.189      98.567
RET_LAG2        36.2798     36.037      1.007      0.314     -34.352     106.912
RET_LAG20       65.1174     37.500      1.736      0.082      -8.381     138.616
RET_LAG21        5.8017     36.250      0.160      0.873     -65.247      76.851
RET_LAG22        9.0716     36.421      0.249      0.803     -62.312      80.455
RET_LAG23      114.2878     36.560      3.126      0.002      42.632     185.944
RET_LAG24       19.3604     38.001      0.509      0.610     -55.120      93.840
RET_LAG25       34.1310     41.285      0.827      0.408     -46.787     115.049
RET_LAG26      -34.8299     36.345     -0.958      0.338    -106.065      36.406
RET_LAG27       84.2315     36.546      2.305      0.021      12.603     155.860
RET_LAG28       41.4528     39.680      1.045      0.296     -36.318     119.224
RET_LAG29       84.0559     40.915      2.054      0.040       3.865     164.247
RET_LAG3        43.5028     36.411      1.195      0.232     -27.861     114.867
RET_LAG30       73.1720     38.393      1.906      0.057      -2.076     148.420
RET_LAG4        62.4778     34.975      1.786      0.074      -6.072     131.028
RET_LAG5        76.2754     36.931      2.065      0.039       3.893     148.658
RET_LAG6         3.8500     34.383      0.112      0.911     -63.539      71.239
RET_LAG7        16.7309     34.889      0.480      0.632     -51.650      85.112
RET_LAG8       117.6416     35.419      3.321      0.001      48.222     187.062
RET_LAG9        38.2881     35.184      1.088      0.276     -30.671     107.247
SQ_RET_LAG1   6737.3463   4184.019      1.610      0.107   -1463.180    1.49e+04
SQ_RET_LAG10  1918.6428   3865.411      0.496      0.620   -5657.424    9494.709
SQ_RET_LAG11  1211.8664   3956.858      0.306      0.759   -6543.432    8967.165
SQ_RET_LAG12   125.7815   4456.385      0.028      0.977   -8608.573    8860.136
SQ_RET_LAG13  4855.1617   3804.675      1.276      0.202   -2601.865    1.23e+04
SQ_RET_LAG14  4673.9768   3649.473      1.281      0.200   -2478.859    1.18e+04
SQ_RET_LAG15 -2727.7382   5649.396     -0.483      0.629   -1.38e+04    8344.875
SQ_RET_LAG16  3642.2445   3838.603      0.949      0.343   -3881.280    1.12e+04
SQ_RET_LAG17  -176.5560   4781.922     -0.037      0.971   -9548.951    9195.839
