                 Generalized Linear Model Regression Results                  
==============================================================================
Dep. Variable:                      Y   No. Observations:                15172
Model:                            GLM   Df Residuals:                    15032
Model Family:                Binomial   Df Model:                          139
Link Function:                  Logit   Scale:                          1.0000
Method:                          IRLS   Log-Likelihood:                -3220.6
Date:                Sun, 17 Mar 2024   Deviance:                       6441.3
Time:                        19:21:42   Pearson chi2:                 1.43e+04
No. Iterations:                    24   Pseudo R-squ. (CS):            0.05017
Covariance Type:            nonrobust                                         
================================================================================
                   coef    std err          z      P>|z|      [0.025      0.975]
--------------------------------------------------------------------------------
Intercept       -3.4719      0.058    -60.247      0.000      -3.585      -3.359
SQ_RET_LAG1    7.13e+04   1.14e+04      6.243      0.000    4.89e+04    9.37e+04
SQ_RET_LAG10  1.272e+04   1.01e+04      1.262      0.207   -7035.958    3.25e+04
SQ_RET_LAG11 -4212.7529   1.11e+04     -0.379      0.705    -2.6e+04    1.76e+04
SQ_RET_LAG12  7582.1311   1.15e+04      0.661      0.508   -1.49e+04       3e+04
SQ_RET_LAG13 -6642.6841   1.23e+04     -0.538      0.590   -3.08e+04    1.75e+04
SQ_RET_LAG14  6243.4943   1.04e+04      0.601      0.548   -1.41e+04    2.66e+04
SQ_RET_LAG15  1.203e+04   1.02e+04      1.174      0.241   -8059.085    3.21e+04
SQ_RET_LAG16 -1.108e+04    1.2e+04     -0.925      0.355   -3.46e+04    1.24e+04
SQ_RET_LAG17  1518.1176   1.29e+04      0.117      0.907   -2.38e+04    2.69e+04
SQ_RET_LAG18  3356.5380    1.1e+04      0.306      0.759   -1.81e+04    2.48e+04
SQ_RET_LAG19  6591.3733   1.09e+04      0.605      0.545   -1.48e+04    2.79e+04
SQ_RET_LAG2   -3.57e+04   1.47e+04     -2.431      0.015   -6.45e+04   -6918.133
SQ_RET_LAG20 -3971.3136   1.14e+04     -0.349      0.727   -2.63e+04    1.83e+04
SQ_RET_LAG21  1.264e+04   1.06e+04      1.193      0.233   -8129.358    3.34e+04
SQ_RET_LAG22 -5597.1026   1.22e+04     -0.460      0.646   -2.95e+04    1.83e+04
SQ_RET_LAG23  7911.3949   1.23e+04      0.645      0.519   -1.61e+04     3.2e+04
SQ_RET_LAG24 -8380.8022   1.43e+04     -0.586      0.558   -3.64e+04    1.97e+04
SQ_RET_LAG25  3350.6351   1.11e+04      0.302      0.763   -1.84e+04    2.51e+04
SQ_RET_LAG26  1.104e+04   1.02e+04      1.086      0.277   -8883.899     3.1e+04
SQ_RET_LAG27  3151.4444   1.05e+04      0.301      0.763   -1.73e+04    2.36e+04
SQ_RET_LAG28  3102.9479   1.14e+04      0.272      0.785   -1.92e+04    2.54e+04
SQ_RET_LAG29  6314.3002   1.16e+04      0.543      0.587   -1.65e+04    2.91e+04
SQ_RET_LAG3   2.582e+04   1.04e+04      2.493      0.013    5522.724    4.61e+04
SQ_RET_LAG30 -6164.7234   1.37e+04     -0.451      0.652   -3.29e+04    2.06e+04
SQ_RET_LAG31 -4573.7374   1.35e+04     -0.340      0.734    -3.1e+04    2.18e+04
SQ_RET_LAG32  1.084e+04    1.2e+04      0.904      0.366   -1.27e+04    3.43e+04
SQ_RET_LAG33 -5546.8212   1.39e+04     -0.400      0.689   -3.27e+04    2.16e+04
SQ_RET_LAG34 -4.111e+04   2.06e+04     -1.991      0.046   -8.16e+04    -647.340
SQ_RET_LAG35 -2.777e+04   1.59e+04     -1.746      0.081   -5.89e+04    3405.750
SQ_RET_LAG36  3.319e+04   1.16e+04      2.861      0.004    1.05e+04    5.59e+04
SQ_RET_LAG37 -3.269e+04   1.46e+04     -2.246      0.025   -6.12e+04   -4157.119
SQ_RET_LAG38  3.859e+04   1.17e+04      3.307      0.001    1.57e+04    6.15e+04
SQ_RET_LAG39 -2.694e+04   1.48e+04     -1.824      0.068   -5.59e+04    2000.097
SQ_RET_LAG4   7753.3318   1.02e+04      0.758      0.449   -1.23e+04    2.78e+04
SQ_RET_LAG40  1.061e+04   1.25e+04      0.851      0.395   -1.38e+04    3.51e+04
SQ_RET_LAG41  1249.1363   1.17e+04      0.107      0.915   -2.17e+04    2.42e+04
SQ_RET_LAG42  4135.2152   1.26e+04      0.328      0.743   -2.06e+04    2.89e+04
SQ_RET_LAG43 -2671.7517   1.24e+04     -0.216      0.829   -2.69e+04    2.15e+04
SQ_RET_LAG44  6026.3246   1.18e+04      0.512      0.608    -1.7e+04    2.91e+04
SQ_RET_LAG45  5838.9648   1.26e+04      0.464      0.642   -1.88e+04    3.05e+04
