                 Generalized Linear Model Regression Results                  
==============================================================================
Dep. Variable:                      Y   No. Observations:                15172
Model:                            GLM   Df Residuals:                    15123
Model Family:                Binomial   Df Model:                           48
Link Function:                  Logit   Scale:                          1.0000
Method:                          IRLS   Log-Likelihood:                -3377.9
Date:                Sun, 17 Mar 2024   Deviance:                       6755.7
Time:                        19:19:26   Pearson chi2:                 3.44e+04
No. Iterations:                    38   Pseudo R-squ. (CS):            0.03028
Covariance Type:            nonrobust                                         
================================================================================
                   coef    std err          z      P>|z|      [0.025      0.975]
--------------------------------------------------------------------------------
Intercept       -3.2352      0.049    -66.076      0.000      -3.331      -3.139
SQ_RET_LAG1   9.777e+04   1.29e+04      7.584      0.000    7.25e+04    1.23e+05
SQ_RET_LAG10  1.707e+04   9045.518      1.887      0.059    -659.416    3.48e+04
SQ_RET_LAG11  7905.7400   9168.226      0.862      0.389   -1.01e+04    2.59e+04
SQ_RET_LAG12  1.214e+04   9144.961      1.328      0.184   -5783.718    3.01e+04
SQ_RET_LAG13  1.059e+04   9149.066      1.158      0.247   -7338.900    2.85e+04
SQ_RET_LAG14  7672.1944   9144.848      0.839      0.401   -1.03e+04    2.56e+04
SQ_RET_LAG15  2.287e+04   8895.045      2.572      0.010    5440.411    4.03e+04
SQ_RET_LAG16 -3848.2675   9299.401     -0.414      0.679   -2.21e+04    1.44e+04
SQ_RET_LAG17  1.693e+04   9174.058      1.845      0.065   -1051.320    3.49e+04
SQ_RET_LAG18  3692.0661   9031.558      0.409      0.683    -1.4e+04    2.14e+04
SQ_RET_LAG19  1.769e+04   8813.655      2.007      0.045     418.880     3.5e+04
SQ_RET_LAG2  -1.407e+04   1.19e+04     -1.180      0.238   -3.74e+04    9290.951
SQ_RET_LAG20   155.0519   9247.095      0.017      0.987    -1.8e+04    1.83e+04
SQ_RET_LAG21  2.226e+04   8818.309      2.524      0.012    4972.756    3.95e+04
SQ_RET_LAG22 -1050.8931   9329.214     -0.113      0.910   -1.93e+04    1.72e+04
SQ_RET_LAG23  1.923e+04   9010.462      2.134      0.033    1570.928    3.69e+04
SQ_RET_LAG24 -1000.0282   9669.929     -0.103      0.918      -2e+04     1.8e+04
